ID,farmer_id,gender,registration,age,trainer,group_name,belong_to_cooperative,county,subcounty,ward,topics,has_topic_trained_on,training_date,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days
ID_N62Z8K,famer_37395,Female,Ussd,Above 35,trainer_name_5,GRP_nbmlgdb,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Milking Hygiene,1,2024-11-06,0,1,1
ID_RD63QQ,famer_41241,Female,Manual,Above 35,trainer_name_5,GRP_ufnuwqq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Milking Hygiene,1,2024-10-11,0,1,1
ID_92PUZV,famer_14517,Female,Ussd,Above 35,trainer_name_8,GRP_isxuare,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Calf Feeding,Dairy Feed Management,Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Dairy,Record Keeping In Poultry",1,2024-04-22,0,0,1
ID_C0XBWS,famer_27175,Male,Ussd,Above 35,trainer_name_3,GRP_kuvypme,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Biodeal Poultry,1,2024-05-06,0,0,0
ID_Y8FLZY,famer_2204,Female,Ussd,Above 35,trainer_name_2,GRP_uurmshu,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Ndume App,Poultry Feeding,Why You Should Vaccinate Your Animals",1,2024-02-20,0,0,0
ID_15EHWI,famer_11861,Female,Ussd,Below 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry And Dairy Feeding With Tyari Feeds,1,2025-04-03,0,0,0
ID_DLFRCM,famer_10113,Male,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-03-22,0,0,0
ID_5F8NH7,famer_40078,Female,Ussd,Below 35,trainer_name_8,GRP_sfjaplw,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management",1,2024-07-31,0,0,1
ID_EZCZE2,famer_27471,Female,Manual,Above 35,trainer_name_5,GRP_ufnuwqq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Diseases In Dairy Farming,1,2024-12-13,1,1,1
ID_UPQ9Q1,famer_3948,Female,Ussd,Above 35,trainer_name_5,GRP_wjpntth,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Poultry Feeding With Tyari,1,2025-02-01,1,1,1
ID_CV19CD,famer_5545,Female,Ussd,Above 35,trainer_name_8,GRP_tqxlaal,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_bhlzzdxct,"Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management",1,2024-09-18,1,1,1
ID_9CK4B0,famer_24377,Female,Ussd,Below 35,trainer_name_5,GRP_ymbifmp,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Benfits Of Sistema Biogas,Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,How To Manage Pest And Diseases At Harvesting Stage,Livestock Management Practices,Livestock Management Practices.,Pest And Diseases At Harvesting Stage,Poultry Feeding With Tyari,Poultry Health Management",1,2024-12-13,1,1,1
ID_SWP697,famer_17705,Female,Ussd,Above 35,trainer_name_10,GRP_lxymzvv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-25,0,0,0
ID_YR0B20,famer_34920,Male,Ussd,Below 35,trainer_name_4,GRP_dwczrlg,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Management.,1,2024-08-14,0,0,0
ID_XSTUBC,famer_20106,Female,Manual,Above 35,trainer_name_3,GRP_txwxvjs,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_gqoykhbaj,Poultry Health Mngt,1,2025-01-23,0,0,0
ID_DGHHHK,famer_20445,Female,Ussd,Above 35,trainer_name_10,GRP_zwutazt,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-14,0,1,1
ID_3Z9R5W,famer_15312,Female,Ussd,Above 35,trainer_name_10,GRP_hbhymlh,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-01,0,1,1
ID_U1PENO,famer_35765,Female,Manual,Above 35,trainer_name_3,GRP_krwnbff,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Disadvantages Of Natural Mating,1,2024-06-05,0,0,0
ID_C1BZMZ,famer_9404,Female,Ussd,Above 35,trainer_name_3,GRP_xnhnevs,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Deworming And Record Keeping In Animal Health,1,2024-11-11,1,1,1
ID_IUC4QF,famer_31496,Female,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-11,0,1,1
ID_19TWFD,famer_12822,Female,Ussd,Above 35,trainer_name_5,GRP_bfctzoe,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Diseases And Biosecurity,1,2024-11-08,1,1,1
ID_JLTBVC,famer_9352,Female,Ussd,Above 35,trainer_name_5,GRP_ljuotsa,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Personal Protective Equipment (Ppe),1,2024-09-19,0,0,0
ID_S17TJT,famer_285,Male,Ussd,Above 35,trainer_name_2,GRP_hrqpjyc,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Herd. Health. Management,Poultry Health Management. Practices",1,2024-12-09,1,1,1
ID_N6AQAI,famer_12224,Female,Manual,Above 35,trainer_name_5,GRP_necglec,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Feed Kienyeji Chicken For Meat,1,2024-09-06,0,1,1
ID_TB7ZIJ,famer_28078,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-03,0,1,1
ID_83OV84,famer_23138,Female,Ussd,Above 35,trainer_name_5,GRP_gunbcol,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Importance Of Choosing The Right Seed Variety,1,2025-03-25,1,1,1
ID_QB6BSJ,famer_35361,Female,Manual,Above 35,trainer_name_3,GRP_oocecri,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Poultry Management Practises.,1,2024-08-23,0,0,0
ID_N9VXZI,famer_24128,Female,Manual,Above 35,trainer_name_5,GRP_kdyhfol,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Importance Of Vaccinations And Record,1,2025-05-20,0,1,1
ID_H01134,famer_20782,Female,Manual,Above 35,trainer_name_7,GRP_jgxzihf,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,Kienyeji Chicken Rearing For October,1,2024-10-07,0,1,1
ID_PIAMF3,famer_25665,Female,Ussd,Above 35,trainer_name_5,GRP_iamdzhm,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Milking Hygiene,1,2024-09-28,0,1,1
ID_H7Y2Q1,famer_9771,Male,Ussd,Below 35,trainer_name_5,GRP_ojxgnrq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Diseases And Biosecurity,1,2024-11-21,0,1,1
ID_G4G16A,famer_38875,Female,Ussd,Below 35,trainer_name_10,GRP_klczvfo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-05-16,0,0,0
ID_0A9766,famer_17163,Male,Ussd,Above 35,trainer_name_4,GRP_epaanzn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-17,1,1,1
ID_XEG3Y6,famer_20361,Female,Manual,Above 35,trainer_name_5,GRP_manbypj,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry & Dairy Feeding With Tyari Feeds,1,2025-05-06,0,1,1
ID_RHR4OU,famer_34404,Female,Ussd,Below 35,trainer_name_10,GRP_pxnpqkd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-07,0,0,0
ID_JY9IEM,famer_28667,Male,Ussd,Above 35,trainer_name_10,GRP_qzyksnm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-14,1,1,1
ID_8SW7JT,famer_9475,Male,Ussd,Below 35,trainer_name_2,GRP_warchvg,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Aflatoxin In Dairy Farming,Antimicrobial Resistance,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App",1,2024-08-06,0,0,1
ID_UI2EJH,famer_3276,Female,Ussd,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Health Management,1,2024-12-12,0,1,1
ID_N59DCZ,famer_26814,Male,Ussd,Below 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-21,0,0,0
ID_KN9LC6,famer_10113,Male,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-15,0,1,1
ID_ATEFHO,famer_16447,Female,Ussd,Above 35,trainer_name_5,GRP_wwcwtfh,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry And Dairy Feeding With Tyari Feeds,1,2025-04-17,1,1,1
ID_FOPHB9,famer_3013,Female,Ussd,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Milking Hygiene,1,2024-11-14,0,0,1
ID_V2QDW5,famer_25250,Male,Ussd,Above 35,trainer_name_10,GRP_nlmynny,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-25,0,0,0
ID_BFGOIU,famer_16969,Female,Manual,Above 35,trainer_name_3,GRP_oxlfdiq,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_vycwbmpjd,Sheep And Goat Management Practices,1,2024-07-24,0,0,0
ID_TBIVDM,famer_6880,Female,Manual,Above 35,trainer_name_10,GRP_slwzgza,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Microp+ Planting,1,2024-03-25,0,0,0
ID_0KATDI,famer_3798,Female,Ussd,Above 35,trainer_name_8,GRP_mqdetrv,1,CNT_jeyuqkv,SUB_tvluvkxh,WRD_vxfxdnmia,"Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity",1,2025-01-16,0,1,1
ID_NWEDS4,famer_10500,Male,Ussd,Below 35,trainer_name_10,GRP_vcxtqwk,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-06-03,0,0,0
ID_9Z7GIV,famer_29348,Male,Ussd,Above 35,trainer_name_4,GRP_epaanzn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,How To Rear Healthy Chicken With Biodeal.,1,2024-08-06,0,0,0
ID_DX7XCZ,famer_3601,Male,Ussd,Above 35,trainer_name_10,GRP_qzyksnm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Dairy Hygiene,1,2024-10-17,0,0,0
ID_VCOLVY,famer_12208,Female,Ussd,Above 35,trainer_name_4,GRP_ovohbos,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Aflatoxin In Dairy Farming,1,2024-09-24,0,1,1
ID_4TEI7S,famer_23828,Female,Ussd,Above 35,trainer_name_5,GRP_jiqtcka,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Asili Fertilizer (Organic),Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari",1,2025-02-26,0,1,1
ID_GHF7CM,famer_40539,Female,Ussd,Above 35,trainer_name_10,GRP_iomehdv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-15,0,0,0
ID_MDDFVJ,famer_2912,Female,Ussd,Above 35,trainer_name_10,GRP_lxymzvv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-07-25,0,0,1
ID_8B2YUG,famer_39043,Female,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-21,0,1,1
ID_U5RPU4,famer_29551,Female,Ussd,Above 35,trainer_name_3,GRP_mkmzzec,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Deworming And Record Keeping In Animal Health,1,2024-11-23,0,0,0
ID_DRJQJ0,famer_41095,Male,Ussd,Below 35,trainer_name_10,GRP_ldywxjq,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management..,1,2024-09-03,0,0,0
ID_R9EEGQ,famer_28078,Female,Ussd,Above 35,trainer_name_10,GRP_xxgarla,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-12,0,0,0
ID_WCBDXV,famer_31345,Female,Manual,Above 35,trainer_name_5,GRP_fyeakkq,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry And Dairy Feeding With Tyari Feeds,1,2025-04-01,0,0,0
ID_CHXDW8,famer_40707,Female,Manual,Above 35,trainer_name_3,GRP_tzgtcok,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Sheep & Goat Rearing,1,2025-04-17,0,0,0
ID_TZEOIF,famer_15898,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-12,0,1,1
ID_9OOCCT,famer_3184,Female,Ussd,Above 35,trainer_name_3,GRP_ymnynql,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Poultry Feeding,1,2024-03-25,0,0,0
ID_OLOGHE,famer_16029,Female,Ussd,Above 35,trainer_name_4,GRP_hbdmcio,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-13,0,1,1
ID_VKX47T,famer_21832,Male,Ussd,Above 35,trainer_name_7,GRP_zcttibi,0,CNT_utfjmmb,SUB_gugsulth,WRD_yrxwmuiln,Dairy And Poultry Nutrition With Pembe Feeds,1,2024-10-31,0,1,1
ID_EIW063,famer_20013,Male,Manual,Above 35,trainer_name_7,GRP_ldbjzkz,0,CNT_utfjmmb,SUB_gugsulth,WRD_spcnysdyy,Poultry Health Management.,1,2024-06-24,0,0,0
ID_3T298Y,famer_39460,Female,Ussd,Above 35,trainer_name_10,GRP_gexsnrg,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Weed Management In Maize And Beans,1,2025-05-05,0,0,0
ID_1LWN3A,famer_34621,Female,Ussd,Below 35,trainer_name_10,GRP_rkkchya,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-05,1,1,1
ID_H1EX4O,famer_36686,Female,Manual,Below 35,trainer_name_2,GRP_lwsedpb,0,CNT_curllwc,SUB_curllwcs,WRD_wvhqetsjb,Herd Health,0,2024-04-26,0,0,0
ID_5S6RGD,famer_22658,Female,Ussd,Below 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-26,0,1,1
ID_OC4Q68,famer_6492,Female,Ussd,Above 35,trainer_name_10,GRP_dencgyq,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-05-07,0,0,0
ID_L1465J,famer_8026,Female,Manual,Above 35,trainer_name_2,GRP_ljpphad,0,CNT_curllwc,SUB_curllwcs,WRD_vlnjeyuqk,"Biodeal Dairy,Biodeal Poultry",0,2024-05-10,0,0,0
ID_R8AJ5E,famer_19619,Female,Manual,Above 35,trainer_name_3,GRP_dknceyp,0,CNT_bwvhqet,SUB_sexnydms,WRD_ynxccvcbk,Why You Should Vaccinate Your Animals,1,2024-11-13,1,1,1
ID_NMKSPQ,famer_7663,Female,Ussd,Above 35,trainer_name_4,GRP_xuhbrdc,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health With Biodeal,1,2025-01-24,1,1,1
ID_G1KHP3,famer_17865,Male,Ussd,Below 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-24,0,1,1
ID_MVD3HK,famer_20982,Male,Manual,Above 35,trainer_name_5,GRP_oepxior,0,CNT_sfcnztt,SUB_rutfjmmb,WRD_zgugsulth,Kienyeji Poultry Feeds,1,2024-04-12,0,0,0
ID_61DJ8Y,famer_28523,Female,Manual,Above 35,trainer_name_7,GRP_pejjhyf,0,CNT_utfjmmb,SUB_shvpoemw,WRD_eedoaommr,Cow Management For October,1,2024-09-26,0,0,0
ID_JF3GJL,famer_18318,Female,Ussd,Above 35,trainer_name_3,GRP_xxmxgrk,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_vycwbmpjd,Disadvantages Of Natural Mating.,1,2024-07-03,0,0,0
ID_3N0G6P,famer_17519,Female,Ussd,Above 35,trainer_name_7,GRP_wkvatbq,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,Cow Management For October,1,2024-10-11,0,0,0
ID_XT3X3J,famer_10163,Female,Manual,Above 35,trainer_name_10,GRP_eivbyxd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Feeding A Dairy Cow,1,2024-05-30,0,0,0
ID_R285S8,famer_21762,Female,Ussd,Above 35,trainer_name_10,GRP_lnbgahy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Dairy Hygiene,1,2024-10-24,0,1,1
ID_C0MUB7,famer_26784,Female,Ussd,Below 35,trainer_name_5,GRP_ludmfng,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Kienyeji Poultry Feeds,1,2024-04-23,0,0,0
ID_0LJO5R,famer_9461,Male,Ussd,Above 35,trainer_name_10,GRP_rlgmejg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming Your Dairy Animal,1,2024-09-24,0,0,0
ID_L2AT06,famer_24569,Female,Ussd,Above 35,trainer_name_5,GRP_xissifr,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-07-28,0,0,0
ID_1NQVBC,famer_8761,Female,Ussd,Above 35,trainer_name_2,GRP_bwvhqet,1,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,Poultry Health Management. Practices,1,2024-08-16,0,0,1
ID_XHBK7P,famer_29005,Male,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health With Biodeal,1,2025-01-27,1,1,1
ID_TXQ6TQ,famer_17263,Female,Ussd,Below 35,trainer_name_10,GRP_pbtlume,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-07-16,0,0,0
ID_CQQ9A2,famer_15898,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-26,0,1,1
ID_OCAE8S,famer_23009,Female,Ussd,Above 35,trainer_name_5,GRP_wwcwtfh,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Choosing The Right Seed Variety,1,2025-03-20,1,1,1
ID_HL180H,famer_40380,Female,Manual,Above 35,trainer_name_4,GRP_unipgfj,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-18,0,1,1
ID_DHFY5A,famer_30905,Male,Ussd,Above 35,trainer_name_3,GRP_kuvypme,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Herd Health,1,2024-04-08,0,0,0
ID_PHM2H8,famer_17579,Female,Manual,Above 35,trainer_name_10,GRP_gingzay,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-03-30,0,0,0
ID_XU82Z1,famer_22562,Male,Ussd,Above 35,trainer_name_10,GRP_gjtwhcp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-16,0,1,1
ID_NTVIPW,famer_186,Female,Ussd,Below 35,trainer_name_10,GRP_qzyksnm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-10,1,1,1
ID_VZJCDV,famer_39713,Male,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-01-27,1,1,1
ID_Z2SEIJ,famer_32602,Male,Ussd,Below 35,trainer_name_2,GRP_mnrkxmd,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Herd Health Practices With Biodeal Products.,Poultry Health Management.,Poultry Management Practises.,Why You Should Vaccinate Your Animals",1,2024-08-01,0,0,1
ID_QIVYTN,famer_28670,Female,Manual,Above 35,trainer_name_5,GRP_lqvivgk,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Nutrition With Tyari,1,2025-01-24,1,1,1
ID_2IZGL5,famer_20948,Female,Manual,Above 35,trainer_name_7,GRP_emdwngc,0,CNT_utfjmmb,SUB_gugsulth,WRD_tiljerghu,Animal Management Practices,1,2025-03-20,0,0,0
ID_APB54B,famer_28289,Male,Manual,Above 35,trainer_name_5,GRP_xauinhm,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,"Dairy Feed Management,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Rear Healthy Chicken With Biodeal,Unga Dairy Feeds, Hygiene And Health Products",0,2024-05-30,0,0,0
ID_65X4L3,famer_14871,Female,Ussd,Above 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-05-27,0,0,0
ID_BI6N1N,famer_31170,Female,Ussd,Above 35,trainer_name_5,GRP_ujltcsa,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Milking Hygiene,1,2024-11-12,0,0,1
ID_ONXA2J,famer_25237,Female,Ussd,Above 35,trainer_name_5,GRP_xsiopmm,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Kienyeji Chicken Rearing For October,1,2024-09-26,0,0,0
ID_QQ875G,famer_1475,Female,Ussd,Below 35,trainer_name_10,GRP_lxymzvv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-06,0,0,0
ID_J32Y7D,famer_12971,Female,Ussd,Below 35,trainer_name_10,GRP_hcgkdmy,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-18,0,0,0
ID_1JAHVL,famer_15713,Male,Ussd,Above 35,trainer_name_4,GRP_arxqpvz,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Disadvantages In Natural Mating,1,2024-04-11,0,0,0
ID_CDG094,famer_31217,Female,Ussd,Above 35,trainer_name_4,GRP_xuhbrdc,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-01-24,1,1,1
ID_8ZFZ49,famer_320,Male,Ussd,Above 35,trainer_name_10,GRP_tmsxqvu,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-08-08,0,0,0
ID_JNJMSQ,famer_28034,Female,Manual,Above 35,trainer_name_4,GRP_unipgfj,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-18,1,1,1
ID_3Y476G,famer_22709,Female,Manual,Above 35,trainer_name_7,GRP_ttknahn,0,CNT_utfjmmb,SUB_shvpoemw,WRD_eedoaommr,Weed Management In Maize And Beans,1,2025-05-21,0,0,0
ID_1AEQHQ,famer_21847,Female,Ussd,Above 35,trainer_name_5,GRP_wgmfmla,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Importance Of Choosing The Right Seed Variety,1,2025-04-10,0,1,1
ID_5F3YNO,famer_29455,Female,Manual,Above 35,trainer_name_3,GRP_gylqsrp,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,The Benefits Of Ndume App,1,2024-07-30,0,0,0
ID_6IP1BW,famer_21246,Female,Ussd,Above 35,trainer_name_3,GRP_kmvouat,0,CNT_bwvhqet,SUB_sexnydms,WRD_ynxccvcbk,Goat Management Practices,1,2024-09-09,0,1,1
ID_OT1J49,famer_11771,Female,Manual,Above 35,trainer_name_3,GRP_dwofbsl,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Poultry Management Practises.,1,2024-06-19,0,0,0
ID_PT8EXW,famer_12551,Male,Ussd,Below 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-03-22,0,0,0
ID_3LAB2J,famer_7155,Female,Manual,Above 35,trainer_name_3,GRP_codqoqm,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,The Benefits Of Ndume App,1,2024-08-05,0,0,0
ID_1WU6K3,famer_17979,Female,Ussd,Above 35,trainer_name_2,GRP_bwvhqet,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Poultry Health Management. Practices,Why You Should Vaccinate Your Animals",1,2024-08-16,0,0,1
ID_TEEU3Y,famer_21208,Female,Manual,Above 35,trainer_name_5,GRP_kcedvoy,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,1,2024-06-12,0,0,0
ID_OH8IA0,famer_29536,Male,Manual,Above 35,trainer_name_10,GRP_pdixbbl,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Microp+ Planting,1,2024-03-18,0,0,0
