ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_4LACV9,0,0,0,0,0,0
ID_S9FINO,0,0,0,0,0,0
ID_P6SC7P,0,0,0,0,0,0
ID_TDQG2A,0,0,0,0,0,0
ID_ELHCMA,0,0,0,0,0,0
ID_Y6QT1H,0,0,0,0,0,0
ID_EWM74D,0,0,0,0,0,0
ID_CALD6Y,0,0,0,0,0,0
ID_PLFVWR,0,0,0,0,0,0
ID_UZSCGL,0,0,0,0,0,0
ID_Y5Y3TJ,0,0,0,0,0,0
ID_E00XVV,0,0,0,0,0,0
ID_LN1SPB,0,0,0,0,0,0
ID_4DWOFP,0,0,0,0,0,0
ID_A4MSDA,0,0,0,0,0,0
ID_0SL3IW,0,0,0,0,0,0
ID_6MXZNR,0,0,0,0,0,0
ID_QC8FTK,0,0,0,0,0,0
ID_X9NX5H,0,0,0,0,0,0
ID_18ZZXZ,0,0,0,0,0,0
ID_X2BBKE,0,0,0,0,0,0
ID_Z3E5DQ,0,0,0,0,0,0
ID_TNJ8XP,0,0,0,0,0,0
ID_MUV5OT,0,0,0,0,0,0
ID_T9MO15,0,0,0,0,0,0
ID_RKQIQ6,0,0,0,0,0,0
ID_QS4WGP,0,0,0,0,0,0
ID_7XMX12,0,0,0,0,0,0
ID_5MTXCP,0,0,0,0,0,0
ID_UQQNPH,0,0,0,0,0,0
ID_PKIA2P,0,0,0,0,0,0
ID_XPITUY,0,0,0,0,0,0
ID_JKTRA8,0,0,0,0,0,0
ID_ETVH4O,0,0,0,0,0,0
ID_85TVC1,0,0,0,0,0,0
ID_7FEQGG,0,0,0,0,0,0
ID_M8QYVJ,0,0,0,0,0,0
ID_NGX7MF,0,0,0,0,0,0
ID_V45DOR,0,0,0,0,0,0
ID_BY3SNF,0,0,0,0,0,0
ID_UAOKP8,0,0,0,0,0,0
ID_MXUY2R,0,0,0,0,0,0
ID_YT0M9X,0,0,0,0,0,0
ID_CYNCC5,0,0,0,0,0,0
ID_W390GE,0,0,0,0,0,0
ID_5BP78V,0,0,0,0,0,0
ID_GWJC1Z,0,0,0,0,0,0
ID_2REPWG,0,0,0,0,0,0
ID_HZ7VLN,0,0,0,0,0,0
ID_9FGL30,0,0,0,0,0,0
ID_CS0CDQ,0,0,0,0,0,0
ID_YWUMTH,0,0,0,0,0,0
ID_86MYFU,0,0,0,0,0,0
ID_MBUEDJ,0,0,0,0,0,0
ID_ELOJXN,0,0,0,0,0,0
ID_QVJRX6,0,0,0,0,0,0
ID_6JG2B0,0,0,0,0,0,0
ID_N8COVS,0,0,0,0,0,0
ID_0P8CES,0,0,0,0,0,0
ID_HWECNI,0,0,0,0,0,0
ID_ZEDDF1,0,0,0,0,0,0
ID_NYRXPQ,0,0,0,0,0,0
ID_LZ6JW0,0,0,0,0,0,0
ID_QCM9BB,0,0,0,0,0,0
ID_EXYZWM,0,0,0,0,0,0
ID_ZU0S1C,0,0,0,0,0,0
ID_CJS48H,0,0,0,0,0,0
ID_I5UL8Z,0,0,0,0,0,0
ID_GBRAGQ,0,0,0,0,0,0
ID_LA0UWI,0,0,0,0,0,0
ID_TL2PXX,0,0,0,0,0,0
ID_JHVIAP,0,0,0,0,0,0
ID_J4USJ7,0,0,0,0,0,0
ID_Q9S1LJ,0,0,0,0,0,0
ID_MII6P1,0,0,0,0,0,0
ID_6WHZX6,0,0,0,0,0,0
ID_C21MRT,0,0,0,0,0,0
ID_9AZQFW,0,0,0,0,0,0
ID_ZM6PG6,0,0,0,0,0,0
ID_J2CT17,0,0,0,0,0,0
ID_N4X9KM,0,0,0,0,0,0
ID_8R8GXS,0,0,0,0,0,0
ID_YN8QG7,0,0,0,0,0,0
ID_Q5W5ZK,0,0,0,0,0,0
ID_SUWEVQ,0,0,0,0,0,0
ID_GEXUYK,0,0,0,0,0,0
ID_VHJPNF,0,0,0,0,0,0
ID_UP0NIX,0,0,0,0,0,0
ID_M6U7F2,0,0,0,0,0,0
ID_JHLNCU,0,0,0,0,0,0
ID_8L39DO,0,0,0,0,0,0
ID_UGR0Q9,0,0,0,0,0,0
ID_DE8COM,0,0,0,0,0,0
ID_GEZTGV,0,0,0,0,0,0
ID_HNCWPQ,0,0,0,0,0,0
ID_0KUYM1,0,0,0,0,0,0
ID_EVD8BD,0,0,0,0,0,0
ID_TJTPWE,0,0,0,0,0,0
ID_6EDXF8,0,0,0,0,0,0
ID_JROYEZ,0,0,0,0,0,0
ID_JMAL64,0,0,0,0,0,0
ID_8CNNKF,0,0,0,0,0,0
ID_SQ0A9U,0,0,0,0,0,0
ID_U6JQHV,0,0,0,0,0,0
ID_LAO6PT,0,0,0,0,0,0
ID_NB8XB0,0,0,0,0,0,0
ID_1CWMC4,0,0,0,0,0,0
ID_GZZ4Y4,0,0,0,0,0,0
ID_H6O7UP,0,0,0,0,0,0
ID_DFP7CT,0,0,0,0,0,0
ID_YIYZ4F,0,0,0,0,0,0
ID_DTYV68,0,0,0,0,0,0
ID_708JHL,0,0,0,0,0,0
ID_U3EPH2,0,0,0,0,0,0
ID_RH62AS,0,0,0,0,0,0
ID_E7BM7U,0,0,0,0,0,0
ID_B4YC3X,0,0,0,0,0,0
ID_2P24XQ,0,0,0,0,0,0
ID_XSTID3,0,0,0,0,0,0
ID_SWLWRQ,0,0,0,0,0,0
ID_EJ3B4Z,0,0,0,0,0,0
ID_56V0O2,0,0,0,0,0,0
ID_Q1OQ1B,0,0,0,0,0,0
ID_SR6OO0,0,0,0,0,0,0
ID_OBX6AF,0,0,0,0,0,0
ID_M5BOJM,0,0,0,0,0,0
ID_IVKD4G,0,0,0,0,0,0
ID_ZQ48UV,0,0,0,0,0,0
ID_R01GRN,0,0,0,0,0,0
ID_FZWJ0Q,0,0,0,0,0,0
ID_ATTY37,0,0,0,0,0,0
ID_LHTS43,0,0,0,0,0,0
ID_X4NGWK,0,0,0,0,0,0
ID_G2P9SJ,0,0,0,0,0,0
ID_0F502B,0,0,0,0,0,0
ID_Z6NJ3F,0,0,0,0,0,0
ID_D6R3QZ,0,0,0,0,0,0
ID_V3MIT9,0,0,0,0,0,0
ID_N1MWAT,0,0,0,0,0,0
ID_4TKN6B,0,0,0,0,0,0
ID_IX60XQ,0,0,0,0,0,0
ID_RXS6Y5,0,0,0,0,0,0
ID_5KWZY0,0,0,0,0,0,0
ID_4XD9OV,0,0,0,0,0,0
ID_OA1K3C,0,0,0,0,0,0
ID_PMRA5X,0,0,0,0,0,0
ID_YCLRMY,0,0,0,0,0,0
ID_CT86DB,0,0,0,0,0,0
ID_TWKXXI,0,0,0,0,0,0
ID_9IZQ0F,0,0,0,0,0,0
ID_F5KPWJ,0,0,0,0,0,0
ID_ERLMR0,0,0,0,0,0,0
ID_A3M132,0,0,0,0,0,0
ID_GA5N21,0,0,0,0,0,0
ID_K2A4PK,0,0,0,0,0,0
ID_CT73TC,0,0,0,0,0,0
ID_GDI9C7,0,0,0,0,0,0
ID_7VA1HG,0,0,0,0,0,0
ID_28Q5H0,0,0,0,0,0,0
ID_B7K5E5,0,0,0,0,0,0
ID_XIOIH9,0,0,0,0,0,0
ID_NJV9QR,0,0,0,0,0,0
ID_1IHU2V,0,0,0,0,0,0
ID_LIQD9C,0,0,0,0,0,0
ID_HRT6SP,0,0,0,0,0,0
ID_67MV9G,0,0,0,0,0,0
ID_KNOIFW,0,0,0,0,0,0
ID_0TFVYZ,0,0,0,0,0,0
ID_A81173,0,0,0,0,0,0
ID_0UKBD6,0,0,0,0,0,0
ID_NPV9U8,0,0,0,0,0,0
ID_4YSN7J,0,0,0,0,0,0
ID_ELS3K9,0,0,0,0,0,0
ID_8V9R5Z,0,0,0,0,0,0
ID_OXGYGO,0,0,0,0,0,0
ID_JQ9BYT,0,0,0,0,0,0
ID_P5ORYT,0,0,0,0,0,0
ID_S5MOGI,0,0,0,0,0,0
ID_356K0N,0,0,0,0,0,0
ID_EZU2X3,0,0,0,0,0,0
ID_27MKR2,0,0,0,0,0,0
ID_81TFDA,0,0,0,0,0,0
ID_LC52KN,0,0,0,0,0,0
ID_4V0PSB,0,0,0,0,0,0
ID_N28MJV,0,0,0,0,0,0
ID_PNXS14,0,0,0,0,0,0
ID_TS4JL8,0,0,0,0,0,0
ID_3AMMVR,0,0,0,0,0,0
ID_4QDTQD,0,0,0,0,0,0
ID_RMCKGA,0,0,0,0,0,0
ID_S09459,0,0,0,0,0,0
ID_G8OMNE,0,0,0,0,0,0
ID_ESBAUX,0,0,0,0,0,0
ID_F4LLFA,0,0,0,0,0,0
ID_A2KZ32,0,0,0,0,0,0
ID_FO7DG3,0,0,0,0,0,0
ID_3TTUET,0,0,0,0,0,0
ID_AIVEVM,0,0,0,0,0,0
ID_R9K2YG,0,0,0,0,0,0
ID_4KU23W,0,0,0,0,0,0
ID_5Z8FJS,0,0,0,0,0,0
ID_OD14NY,0,0,0,0,0,0
ID_S1L75R,0,0,0,0,0,0
ID_U57M78,0,0,0,0,0,0
ID_7RH2MN,0,0,0,0,0,0
ID_2VNCOQ,0,0,0,0,0,0
ID_ZX7RVP,0,0,0,0,0,0
ID_X658AI,0,0,0,0,0,0
ID_EIBSCH,0,0,0,0,0,0
ID_YROWHQ,0,0,0,0,0,0
ID_CGYTG9,0,0,0,0,0,0
ID_EKGP0L,0,0,0,0,0,0
ID_RMDLD8,0,0,0,0,0,0
ID_IQLZ3K,0,0,0,0,0,0
ID_AEXQWV,0,0,0,0,0,0
ID_1NYTZU,0,0,0,0,0,0
ID_8HQ9T7,0,0,0,0,0,0
ID_ZLSKN3,0,0,0,0,0,0
ID_REG2LW,0,0,0,0,0,0
ID_7INFNI,0,0,0,0,0,0
ID_36Q8RK,0,0,0,0,0,0
ID_T7JLDQ,0,0,0,0,0,0
ID_YEFOZM,0,0,0,0,0,0
ID_T0OFH2,0,0,0,0,0,0
ID_L8WD4W,0,0,0,0,0,0
ID_JZU6J0,0,0,0,0,0,0
ID_ZTB3GX,0,0,0,0,0,0
ID_K3HAZ6,0,0,0,0,0,0
ID_X3Z0PQ,0,0,0,0,0,0
ID_HF5W3T,0,0,0,0,0,0
ID_XKTAJC,0,0,0,0,0,0
ID_AG051F,0,0,0,0,0,0
ID_LX8FBR,0,0,0,0,0,0
ID_AWKA2I,0,0,0,0,0,0
ID_6VV8CZ,0,0,0,0,0,0
ID_JN7L44,0,0,0,0,0,0
ID_WTGNZB,0,0,0,0,0,0
ID_8461TA,0,0,0,0,0,0
ID_XBHIO0,0,0,0,0,0,0
ID_K3M4GK,0,0,0,0,0,0
ID_I6I8YT,0,0,0,0,0,0
ID_WLEAJL,0,0,0,0,0,0
ID_9PJWEI,0,0,0,0,0,0
ID_LYXYYR,0,0,0,0,0,0
ID_GYOB8O,0,0,0,0,0,0
ID_MI2CV6,0,0,0,0,0,0
ID_NLFPU1,0,0,0,0,0,0
ID_Y00L8Z,0,0,0,0,0,0
ID_EZX98G,0,0,0,0,0,0
ID_XESWMT,0,0,0,0,0,0
ID_EU8PW0,0,0,0,0,0,0
ID_T25KES,0,0,0,0,0,0
ID_5CFO2N,0,0,0,0,0,0
ID_LXVXER,0,0,0,0,0,0
ID_ZVUA2T,0,0,0,0,0,0
ID_RKX4FK,0,0,0,0,0,0
ID_0T5LHO,0,0,0,0,0,0
ID_9PWRED,0,0,0,0,0,0
ID_5RCA0B,0,0,0,0,0,0
ID_OFK6MO,0,0,0,0,0,0
ID_1MS70E,0,0,0,0,0,0
ID_J66L5L,0,0,0,0,0,0
ID_33F2PA,0,0,0,0,0,0
ID_SRD3LP,0,0,0,0,0,0
ID_TCSNUT,0,0,0,0,0,0
ID_7AL6MB,0,0,0,0,0,0
ID_L71V6K,0,0,0,0,0,0
ID_23DLP8,0,0,0,0,0,0
ID_EIIJPH,0,0,0,0,0,0
ID_OPA55R,0,0,0,0,0,0
ID_61HY0P,0,0,0,0,0,0
ID_CT5TZS,0,0,0,0,0,0
ID_QYDTWU,0,0,0,0,0,0
ID_VY9TTW,0,0,0,0,0,0
ID_FW7FIM,0,0,0,0,0,0
ID_B3RXW9,0,0,0,0,0,0
ID_N0VCBW,0,0,0,0,0,0
ID_4BEVNM,0,0,0,0,0,0
ID_35WB3A,0,0,0,0,0,0
ID_DGT13L,0,0,0,0,0,0
ID_OT27MA,0,0,0,0,0,0
ID_8P3E6P,0,0,0,0,0,0
ID_BLFXI7,0,0,0,0,0,0
ID_3UHWOS,0,0,0,0,0,0
ID_SEG3TF,0,0,0,0,0,0
ID_JED8VG,0,0,0,0,0,0
ID_GOMFWO,0,0,0,0,0,0
ID_3MSSUO,0,0,0,0,0,0
ID_PJG54B,0,0,0,0,0,0
ID_UGGKCE,0,0,0,0,0,0
ID_O1JKMG,0,0,0,0,0,0
ID_ZBG8U7,0,0,0,0,0,0
ID_768GYK,0,0,0,0,0,0
ID_QNLZGN,0,0,0,0,0,0
ID_RHCNXB,0,0,0,0,0,0
ID_ZI43U5,0,0,0,0,0,0
ID_TG9A2N,0,0,0,0,0,0
ID_YALS49,0,0,0,0,0,0
ID_LDNCW9,0,0,0,0,0,0
ID_KCYV55,0,0,0,0,0,0
ID_9E6JXH,0,0,0,0,0,0
ID_M1IVJ5,0,0,0,0,0,0
ID_FYARVN,0,0,0,0,0,0
ID_6OLSOH,0,0,0,0,0,0
ID_N146QP,0,0,0,0,0,0
ID_6PMI4Y,0,0,0,0,0,0
ID_8GW8AM,0,0,0,0,0,0
ID_URAWMZ,0,0,0,0,0,0
ID_TZNZAW,0,0,0,0,0,0
ID_BG8LFT,0,0,0,0,0,0
ID_VK3TDW,0,0,0,0,0,0
ID_5KE6JE,0,0,0,0,0,0
ID_2UZ9ES,0,0,0,0,0,0
ID_027UB5,0,0,0,0,0,0
ID_RZMXCN,0,0,0,0,0,0
ID_CJ6VQ5,0,0,0,0,0,0
ID_VHDKBE,0,0,0,0,0,0
ID_B1DNH7,0,0,0,0,0,0
ID_OD29FD,0,0,0,0,0,0
ID_927B0H,0,0,0,0,0,0
ID_WJTQEA,0,0,0,0,0,0
ID_0V97Q5,0,0,0,0,0,0
ID_HSCSWG,0,0,0,0,0,0
ID_YTEPI8,0,0,0,0,0,0
ID_X3J2E9,0,0,0,0,0,0
ID_13CK00,0,0,0,0,0,0
ID_6FWZ1C,0,0,0,0,0,0
ID_OAUA91,0,0,0,0,0,0
ID_F1Q2RU,0,0,0,0,0,0
ID_532ELY,0,0,0,0,0,0
ID_2FJOLX,0,0,0,0,0,0
ID_GRY6D5,0,0,0,0,0,0
ID_QZIC2Y,0,0,0,0,0,0
ID_T17SWB,0,0,0,0,0,0
ID_M6LIUU,0,0,0,0,0,0
ID_ELREGO,0,0,0,0,0,0
ID_IRL93W,0,0,0,0,0,0
ID_T4UKM4,0,0,0,0,0,0
ID_VP3LTG,0,0,0,0,0,0
ID_6HI0Y1,0,0,0,0,0,0
ID_Q70G1O,0,0,0,0,0,0
ID_2TEP3H,0,0,0,0,0,0
ID_FDK42G,0,0,0,0,0,0
ID_ENMM10,0,0,0,0,0,0
ID_D6DTC7,0,0,0,0,0,0
ID_ALYH0U,0,0,0,0,0,0
ID_DQ97ZU,0,0,0,0,0,0
ID_2WPTU7,0,0,0,0,0,0
ID_MACTF5,0,0,0,0,0,0
ID_KZRBYX,0,0,0,0,0,0
ID_SEZ5KZ,0,0,0,0,0,0
ID_ZYUKA8,0,0,0,0,0,0
ID_96XSYR,0,0,0,0,0,0
ID_4OV716,0,0,0,0,0,0
ID_0VFTID,0,0,0,0,0,0
ID_6OMCNU,0,0,0,0,0,0
ID_WH0WID,0,0,0,0,0,0
ID_37E7KR,0,0,0,0,0,0
ID_1NDU6Y,0,0,0,0,0,0
ID_JCDRFR,0,0,0,0,0,0
ID_AW4AE5,0,0,0,0,0,0
ID_N1EAFJ,0,0,0,0,0,0
ID_20TOZX,0,0,0,0,0,0
ID_5VNE3A,0,0,0,0,0,0
ID_2OS1BV,0,0,0,0,0,0
ID_KFGJXQ,0,0,0,0,0,0
ID_YLAF8J,0,0,0,0,0,0
ID_Y2Z5LD,0,0,0,0,0,0
ID_ANU405,0,0,0,0,0,0
ID_BH1LLS,0,0,0,0,0,0
ID_ISHBTM,0,0,0,0,0,0
ID_H6OU20,0,0,0,0,0,0
ID_TYI4X0,0,0,0,0,0,0
ID_6Q3033,0,0,0,0,0,0
ID_37O1GO,0,0,0,0,0,0
ID_CSTRXK,0,0,0,0,0,0
ID_VEWEQK,0,0,0,0,0,0
ID_T3CPWC,0,0,0,0,0,0
ID_PXA6PJ,0,0,0,0,0,0
ID_ZGC0C8,0,0,0,0,0,0
ID_78NZPV,0,0,0,0,0,0
ID_2HY7PW,0,0,0,0,0,0
ID_2PF4BM,0,0,0,0,0,0
ID_EM7W5Z,0,0,0,0,0,0
ID_2AQ84D,0,0,0,0,0,0
ID_UC8FKJ,0,0,0,0,0,0
ID_BTU8JS,0,0,0,0,0,0
ID_7UDPEQ,0,0,0,0,0,0
ID_3DSY3A,0,0,0,0,0,0
ID_NDRKP1,0,0,0,0,0,0
ID_ZB59M3,0,0,0,0,0,0
ID_NHW9TG,0,0,0,0,0,0
ID_73TCM1,0,0,0,0,0,0
ID_9JH4TO,0,0,0,0,0,0
ID_LY3OK8,0,0,0,0,0,0
ID_FLE0WA,0,0,0,0,0,0
ID_K82WHV,0,0,0,0,0,0
ID_NTMLDE,0,0,0,0,0,0
ID_CNSDF6,0,0,0,0,0,0
ID_679HE9,0,0,0,0,0,0
ID_UT947G,0,0,0,0,0,0
ID_FM0WBS,0,0,0,0,0,0
ID_3X1ISX,0,0,0,0,0,0
ID_WPYLVK,0,0,0,0,0,0
ID_F6JMWR,0,0,0,0,0,0
ID_G2K1TQ,0,0,0,0,0,0
ID_2NHI5Q,0,0,0,0,0,0
ID_QNWUPY,0,0,0,0,0,0
ID_6HN0C8,0,0,0,0,0,0
ID_720JZI,0,0,0,0,0,0
ID_4EBDQ8,0,0,0,0,0,0
ID_BBL8PB,0,0,0,0,0,0
ID_8OHRR5,0,0,0,0,0,0
ID_DA8SMR,0,0,0,0,0,0
ID_P30M2Y,0,0,0,0,0,0
ID_5Z4S79,0,0,0,0,0,0
ID_L7UKLM,0,0,0,0,0,0
ID_UVC4FR,0,0,0,0,0,0
ID_RPQ640,0,0,0,0,0,0
ID_WF6KDO,0,0,0,0,0,0
ID_UBMC76,0,0,0,0,0,0
ID_SOX7QK,0,0,0,0,0,0
ID_AZ6POE,0,0,0,0,0,0
ID_FD18IU,0,0,0,0,0,0
ID_6YVIEF,0,0,0,0,0,0
ID_5KGFQJ,0,0,0,0,0,0
ID_N96ZRC,0,0,0,0,0,0
ID_M91PDE,0,0,0,0,0,0
ID_BZCYTJ,0,0,0,0,0,0
ID_Z1ZZ7Q,0,0,0,0,0,0
ID_6RSJWI,0,0,0,0,0,0
ID_97MN21,0,0,0,0,0,0
ID_4D2VK8,0,0,0,0,0,0
ID_RTAAQT,0,0,0,0,0,0
ID_MW69GV,0,0,0,0,0,0
ID_MC90N0,0,0,0,0,0,0
ID_2CZ5P4,0,0,0,0,0,0
ID_IJ77CV,0,0,0,0,0,0
ID_NLZVCY,0,0,0,0,0,0
ID_FI8VDY,0,0,0,0,0,0
ID_LSBTQH,0,0,0,0,0,0
ID_NQY7JH,0,0,0,0,0,0
ID_LXY9HF,0,0,0,0,0,0
ID_L6OT64,0,0,0,0,0,0
ID_PZVTUU,0,0,0,0,0,0
ID_BN7WMZ,0,0,0,0,0,0
ID_78X6WV,0,0,0,0,0,0
ID_F6TDLO,0,0,0,0,0,0
ID_DFZ74C,0,0,0,0,0,0
ID_04S52P,0,0,0,0,0,0
ID_TE2PEH,0,0,0,0,0,0
ID_64CGIK,0,0,0,0,0,0
ID_O0ARES,0,0,0,0,0,0
ID_SVJ2GV,0,0,0,0,0,0
ID_B0QQCI,0,0,0,0,0,0
ID_W0QWOS,0,0,0,0,0,0
ID_246PIW,0,0,0,0,0,0
ID_2932W9,0,0,0,0,0,0
ID_5BX6WY,0,0,0,0,0,0
ID_1648PI,0,0,0,0,0,0
ID_H9MI3W,0,0,0,0,0,0
ID_LMRV7Y,0,0,0,0,0,0
ID_KJ8QLL,0,0,0,0,0,0
ID_JIJ95E,0,0,0,0,0,0
ID_BZDGL8,0,0,0,0,0,0
ID_MA2O28,0,0,0,0,0,0
ID_3ZDI1L,0,0,0,0,0,0
ID_DNBYTF,0,0,0,0,0,0
ID_IL7Q6C,0,0,0,0,0,0
ID_4Q7NQJ,0,0,0,0,0,0
ID_UBA1CH,0,0,0,0,0,0
ID_IRSKXW,0,0,0,0,0,0
ID_YOHR8O,0,0,0,0,0,0
ID_09Q2XV,0,0,0,0,0,0
ID_KEYLJX,0,0,0,0,0,0
ID_ZKNXG4,0,0,0,0,0,0
ID_43YURT,0,0,0,0,0,0
ID_02D6GY,0,0,0,0,0,0
ID_GA3SM8,0,0,0,0,0,0
ID_6DC2IA,0,0,0,0,0,0
ID_4OTEH7,0,0,0,0,0,0
ID_HQOHPO,0,0,0,0,0,0
ID_2AVK8O,0,0,0,0,0,0
ID_5OSUCV,0,0,0,0,0,0
ID_WN3QZF,0,0,0,0,0,0
ID_8QDQ75,0,0,0,0,0,0
ID_X5IOR6,0,0,0,0,0,0
ID_JTM8TR,0,0,0,0,0,0
ID_1NFNMA,0,0,0,0,0,0
ID_83GIM3,0,0,0,0,0,0
ID_OCXI3O,0,0,0,0,0,0
ID_7ZHO0W,0,0,0,0,0,0
ID_CQM38L,0,0,0,0,0,0
ID_KW8A6T,0,0,0,0,0,0
ID_K1FI1F,0,0,0,0,0,0
ID_LHWCQ8,0,0,0,0,0,0
ID_19384Y,0,0,0,0,0,0
ID_49LHHJ,0,0,0,0,0,0
ID_0ZW1Q7,0,0,0,0,0,0
ID_Z7FJW8,0,0,0,0,0,0
ID_93POOI,0,0,0,0,0,0
ID_7PG2F9,0,0,0,0,0,0
ID_XDPC8C,0,0,0,0,0,0
ID_PBLSE3,0,0,0,0,0,0
ID_FS1K1O,0,0,0,0,0,0
ID_HHGCDX,0,0,0,0,0,0
ID_7MFM2N,0,0,0,0,0,0
ID_HFTBGH,0,0,0,0,0,0
ID_W25VC2,0,0,0,0,0,0
ID_PWJQN8,0,0,0,0,0,0
ID_SQSYS1,0,0,0,0,0,0
ID_VHFCMN,0,0,0,0,0,0
ID_0OBH87,0,0,0,0,0,0
ID_2VNEGQ,0,0,0,0,0,0
ID_VFO5MO,0,0,0,0,0,0
ID_SKOZJM,0,0,0,0,0,0
ID_GZ0OHP,0,0,0,0,0,0
ID_X40PA4,0,0,0,0,0,0
ID_FQEGUG,0,0,0,0,0,0
ID_YXS5ML,0,0,0,0,0,0
ID_RLHL96,0,0,0,0,0,0
ID_DBYFG3,0,0,0,0,0,0
ID_BPQIYZ,0,0,0,0,0,0
ID_WX9017,0,0,0,0,0,0
ID_6HDBHF,0,0,0,0,0,0
ID_T68HJM,0,0,0,0,0,0
ID_4NJ1WL,0,0,0,0,0,0
ID_2R9O91,0,0,0,0,0,0
ID_9WRYPN,0,0,0,0,0,0
ID_2TSBAS,0,0,0,0,0,0
ID_UQMEWK,0,0,0,0,0,0
ID_PP227U,0,0,0,0,0,0
ID_JDTSOM,0,0,0,0,0,0
ID_54EP8W,0,0,0,0,0,0
ID_HSFEDL,0,0,0,0,0,0
ID_A2CSNZ,0,0,0,0,0,0
ID_QCS1O7,0,0,0,0,0,0
ID_BL1KHC,0,0,0,0,0,0
ID_6P0342,0,0,0,0,0,0
ID_RZM63T,0,0,0,0,0,0
ID_ZZ13O5,0,0,0,0,0,0
ID_6N9FH6,0,0,0,0,0,0
ID_GTIGNG,0,0,0,0,0,0
ID_IA2IWP,0,0,0,0,0,0
ID_I2MV90,0,0,0,0,0,0
ID_XTH9TB,0,0,0,0,0,0
ID_BWS9UK,0,0,0,0,0,0
ID_0QV2ST,0,0,0,0,0,0
ID_NFBL53,0,0,0,0,0,0
ID_MR49QV,0,0,0,0,0,0
ID_QJ2L93,0,0,0,0,0,0
ID_7183R7,0,0,0,0,0,0
ID_9J1V0R,0,0,0,0,0,0
ID_RZ1SA0,0,0,0,0,0,0
ID_MV1GSW,0,0,0,0,0,0
ID_JFELQ7,0,0,0,0,0,0
ID_WF0EKB,0,0,0,0,0,0
ID_VNMDYT,0,0,0,0,0,0
ID_EG96YK,0,0,0,0,0,0
ID_5WP84H,0,0,0,0,0,0
ID_JGJFXL,0,0,0,0,0,0
ID_R2E1VX,0,0,0,0,0,0
ID_ZYAQ8U,0,0,0,0,0,0
ID_U5AJNT,0,0,0,0,0,0
ID_69E40X,0,0,0,0,0,0
ID_TJSNHH,0,0,0,0,0,0
ID_T1P7RK,0,0,0,0,0,0
ID_VXVOBU,0,0,0,0,0,0
ID_VZ5GSV,0,0,0,0,0,0
ID_6IC0OS,0,0,0,0,0,0
ID_BGGXQY,0,0,0,0,0,0
ID_21LR21,0,0,0,0,0,0
ID_4FJYUF,0,0,0,0,0,0
ID_BH7UMP,0,0,0,0,0,0
ID_BARKPY,0,0,0,0,0,0
ID_LHEU4P,0,0,0,0,0,0
ID_TWQA27,0,0,0,0,0,0
ID_VTFPMQ,0,0,0,0,0,0
ID_0DFAM6,0,0,0,0,0,0
ID_Z0Z20D,0,0,0,0,0,0
ID_JIQCZZ,0,0,0,0,0,0
ID_TDVJTE,0,0,0,0,0,0
ID_Q534FE,0,0,0,0,0,0
ID_2MHOE8,0,0,0,0,0,0
ID_BZWM6W,0,0,0,0,0,0
ID_M5D2MD,0,0,0,0,0,0
ID_HC3GXA,0,0,0,0,0,0
ID_4H4FBX,0,0,0,0,0,0
ID_5VG7B2,0,0,0,0,0,0
ID_41JZWA,0,0,0,0,0,0
ID_X23IN0,0,0,0,0,0,0
ID_8O4F85,0,0,0,0,0,0
ID_0IGYVW,0,0,0,0,0,0
ID_HOVSEX,0,0,0,0,0,0
ID_HPOABB,0,0,0,0,0,0
ID_01MED6,0,0,0,0,0,0
ID_P0U7SK,0,0,0,0,0,0
ID_0K3DUY,0,0,0,0,0,0
ID_LMKAKL,0,0,0,0,0,0
ID_HB2OML,0,0,0,0,0,0
ID_2LLUXM,0,0,0,0,0,0
ID_8UCH0W,0,0,0,0,0,0
ID_KCF3PY,0,0,0,0,0,0
ID_PXXR3L,0,0,0,0,0,0
ID_HAB9UK,0,0,0,0,0,0
ID_0PQL7Z,0,0,0,0,0,0
ID_DMCPUK,0,0,0,0,0,0
ID_6TG4UO,0,0,0,0,0,0
ID_G8951R,0,0,0,0,0,0
ID_QFAIM4,0,0,0,0,0,0
ID_EHWV30,0,0,0,0,0,0
ID_31U8FP,0,0,0,0,0,0
ID_OY5DIC,0,0,0,0,0,0
ID_8XMDWR,0,0,0,0,0,0
ID_X3H8YW,0,0,0,0,0,0
ID_ZO2JQL,0,0,0,0,0,0
ID_NOLB8S,0,0,0,0,0,0
ID_AUEKJ8,0,0,0,0,0,0
ID_XXG2LT,0,0,0,0,0,0
ID_JOB9OK,0,0,0,0,0,0
ID_XP0ZGH,0,0,0,0,0,0
ID_O3TG42,0,0,0,0,0,0
ID_9YW4M1,0,0,0,0,0,0
ID_EUKY44,0,0,0,0,0,0
ID_GNHKKI,0,0,0,0,0,0
ID_20N96L,0,0,0,0,0,0
ID_E0ASAF,0,0,0,0,0,0
ID_P7UP5G,0,0,0,0,0,0
ID_Q6KDAC,0,0,0,0,0,0
ID_JW5CX0,0,0,0,0,0,0
ID_4IOL3M,0,0,0,0,0,0
ID_220GWJ,0,0,0,0,0,0
ID_YIV8UM,0,0,0,0,0,0
ID_MAKWI7,0,0,0,0,0,0
ID_K937AM,0,0,0,0,0,0
ID_Z0ZPQ3,0,0,0,0,0,0
